print_id,source_file,printer_id,started_at,outcome,failure_type,failure_at_frame,duration_seconds
print_0768,raw/successful/Hypatia/GearPlatform.stl_0.4n_0.2mm_PLA_COREONE_2h46m_20251203101616.mp4,Hypatia,,success,,,56
print_0769,raw/successful/Hypatia/Handy_Pinkie_0.4n_0.2mm_PLA_COREONE_4h21m_20260219183952.mp4,Hypatia,,success,,,99
print_0770,raw/successful/Hypatia/Headphones_MonitorMounted v24_0.4n_0.15mm_PLA_COREONE_32m_20260216142112.mp4,Hypatia,,success,,,11
print_0771,raw/successful/Hypatia/Hook_3mm_0.4n_0.2mm_PLA_COREONE_3h1m_20260209174209.mp4,Hypatia,,success,,,72
print_0772,raw/successful/Hypatia/ItsLitho_SnoopyHug_keyring_0.4n_0.1mm_PLA_COREONE_17m_20251208161227.mp4,Hypatia,,success,,,6
print_0773,raw/successful/Hypatia/Jewelry_Holder_Base_0.4n_0.28mm_PLA_COREONE_5h2m_20251212105102.mp4,Hypatia,,success,,,101
print_0774,raw/successful/Hypatia/Key - Loose_0.4n_0.2mm_PLA_COREONE_6h15m_20251210172415.mp4,Hypatia,,success,,,211
print_0775,raw/successful/Hypatia/LFS_Elephant_0.4n_0.2mm_PLA_COREONE_1h20m_20251121091510.mp4,Hypatia,,success,,,32
print_0776,raw/successful/Hypatia/L_L_I_0.4n_0.2mm_PLA_COREONE_5h58m_20260220130934.mp4,Hypatia,,success,,,120
print_0777,raw/successful/Hypatia/Main Body 2_0.4n_0.2mm_PLA_COREONE_6h19m_20251206132253.mp4,Hypatia,,success,,,112
print_0778,raw/successful/Hypatia/Main body_0.4n_0.28mm_PLA_COREONE_4h24m_20260221183218.mp4,Hypatia,,success,,,90
print_0779,raw/successful/Hypatia/Middle_0.4n_0.2mm_PLA_COREONE_3h46m_20260220084731.mp4,Hypatia,,success,,,71
print_0780,raw/successful/Hypatia/My personal design_0.4n_0.2mm_PLA_COREONE_6h17m_20251203144325.mp4,Hypatia,,success,,,166
print_0781,raw/successful/Hypatia/NEW Quarter Big Plate Module (1)_0.4n_0.28mm_PLA_COREONE_3h22m_20251202093638.mp4,Hypatia,,success,,,29
print_0782,raw/successful/Hypatia/Octopus_spiral_sup_v6_0.4n_0.1mm_PLA_COREONE_2h56m_20251128124905.mp4,Hypatia,,success,,,67
print_0783,raw/successful/Hypatia/Print_Follower_SO_ARM100_08k_UP_Prusa - Moving_Jaw_08d-1_0.4n_0.25mm_PLA_COREONE_5h14m_20251129183920.mp4,Hypatia,,success,,,130
print_0784,raw/successful/Hypatia/Riftbound Box Base_0.4n_0.2mm_PLA_COREONE_4h44m_20260217122221.mp4,Hypatia,,success,,,74
print_0785,raw/successful/Hypatia/Robot arm 6_20251126120505.mp4,Hypatia,,success,,,106
print_0786,raw/successful/Hypatia/SIS bottle 800mm groove 1mm_0.4n_0.28mm_PLA_COREONE_4h47m_20251127110749.mp4,Hypatia,,success,,,105
print_0787,raw/successful/Hypatia/SnapJoint_EvenBigger v3 (1.5 scaled)_0.4n_0.2mm_PLA_COREONE_1h14m_20251127093701.mp4,Hypatia,,success,,,16
print_0788,raw/successful/Hypatia/Tablet Case v2 part1_0.4n_0.2mm_PLA_COREONE_3h3m_20251201163742.mp4,Hypatia,,success,,,56
print_0789,raw/successful/Hypatia/WingAxelHolder_0.4n_0.1mm_PLA_COREONE_29m_20260205134539.mp4,Hypatia,,success,,,12
print_0790,raw/successful/Hypatia/bleedblock2_20251126112342.mp4,Hypatia,,success,,,7
print_0791,raw/successful/Hypatia/crankshaft_20251211101716.mp4,Hypatia,,success,,,26
print_0792,raw/successful/Hypatia/db25 case_0.4n_0.1mm_PLA_COREONE_52m_20260203193657.mp4,Hypatia,,success,,,19
print_0793,raw/successful/Hypatia/earplugsv1btm_0.4n_0.2mm_PLA_COREONE_49m_20251209162326.mp4,Hypatia,,success,,,20
print_0794,raw/successful/Hypatia/full_model_check_0.4n_0.2mm_PLA_COREONE_2h54m_20260216150456.mp4,Hypatia,,success,,,59
print_0795,raw/successful/Hypatia/hollow_knight_0.4n_0.1mm_PLA_COREONE_6h35m_20251128162333.mp4,Hypatia,,success,,,204
print_0796,raw/successful/Hypatia/latch_arm_v2_0.4n_0.2mm_PLA_COREONE_2h46m_20251125103308.mp4,Hypatia,,success,,,30
print_0797,raw/successful/Hypatia/midplate-v2_0.4n_0.2mm_PLA_COREONE_2h2m_20251124125409.mp4,Hypatia,,success,,,17
print_0798,raw/successful/Hypatia/mould1(1)_0.4n_0.2mm_PLA_COREONE_2h32m_20260218154719.mp4,Hypatia,,success,,,60
print_0799,raw/successful/Hypatia/press_arm_macshay_creations_prusa_0.4n_0.2mm_PLA_COREONE_56m_20251202144710.mp4,Hypatia,,success,,,16
print_0800,raw/successful/Hypatia/press_arm_macshay_creations_prusa_0.4n_0.2mm_PLA_COREONE_6h41m_20251202155825.mp4,Hypatia,,success,,,81
print_0801,raw/successful/Hypatia/sharkbox_20251211121114.mp4,Hypatia,,success,,,51
print_0802,raw/successful/Picasso/0.3 spacer_0.4n_0.2mm_PLA_COREONE_3m_20260408110739.mp4,Picasso,,success,,,1
print_0803,raw/successful/Picasso/13. the Cup holder (inside part)_0.4n_0.2mm_PLA_COREONE_5h32m_20251128152647.mp4,Picasso,,success,,,142
print_0804,raw/successful/Picasso/1_FYP_BAS_D_D_v1_0.4n_0.28mm_PLA_COREONE_3h22m_20260218125234.mp4,Picasso,,success,,,31
print_0805,raw/successful/Picasso/1_frame_20260512122600.mp4,Picasso,,success,,,55
print_0806,raw/successful/Picasso/1x_black__frame_0.4n_0.28mm_PLA_COREONE_6h35m_20260323220857.mp4,Picasso,,success,,,156
print_0807,raw/successful/Picasso/1x_m_black__top_arm_back_0.4n_0.2mm_PLA_COREONE_6h52m_20260228153433.mp4,Picasso,,success,,,162
print_0808,raw/successful/Picasso/24_Grosser-Baer_00dd08e1-4f0b-4241-93a2-ee9fa92c3c6c_1200x1200_0.4n_0.2mm_PLA_COREONE_5h35m_20260310195839.mp4,Picasso,,success,,,108
print_0809,raw/successful/Picasso/2x_black__arm_lower_0.4n_0.28mm_PLA_COREONE_5h14m_20260324103902.mp4,Picasso,,success,,,121
print_0810,raw/successful/Picasso/3-2.2mm Bearing Hole Driven Shaft Spacer_0.4n_0.1mm_PLA_COREONE_1h57m_20260323103343.mp4,Picasso,,success,,,46
print_0811,raw/successful/Picasso/3D Print v1_0.4n_0.2mm_PLA_COREONE_1h12m_20260224121956.mp4,Picasso,,success,,,23
print_0812,raw/successful/Picasso/5Torque base middle section_0.4n_0.28mm_PLA_COREONE_7h14m_20260305161523.mp4,Picasso,,success,,,155
print_0813,raw/successful/Picasso/70 diam coil redesign_lower container 70 diam_0.4n_0.25mm_PLA_COREONE_5h59m_20260321181342.mp4,Picasso,,success,,,49
print_0814,raw/successful/Picasso/777 button casing 1_0.4n_0.25mm_PLA_COREONE_34m_20260313115939.mp4,Picasso,,success,,,13
print_0815,raw/successful/Picasso/85 diam_0.4n_0.28mm_PLA_COREONE_6h34m_20260226165004.mp4,Picasso,,success,,,165
print_0816,raw/successful/Picasso/9V_battery_clip_0.4n_0.2mm_PLA_COREONE_1h56m_20260311130953.mp4,Picasso,,success,,,27
print_0817,raw/successful/Picasso/ArmMod_0.4n_0.25mm_PLA_COREONE_3h31m_20260326142306.mp4,Picasso,,success,,,50
print_0818,raw/successful/Picasso/Attachment (Actuator-SMT)_0.4n_0.25mm_PLA_COREONE_33m_20260311105952.mp4,Picasso,,success,,,12
print_0819,raw/successful/Picasso/Avionics Bay IT2 Nolan_0.4n_0.2mm_PLA_COREONE_5h9m_20260514115640.mp4,Picasso,,success,,,115
print_0820,raw/successful/Picasso/BOXBASE_0.4n_0.2mm_PLA_COREONE_2h57m_20251125103248.mp4,Picasso,,success,,,35
print_0821,raw/successful/Picasso/Base2_0.4n_0.2mm_PLA_COREONE_36m_20260228141925.mp4,Picasso,,success,,,12
print_0822,raw/successful/Picasso/Base_0.4n_0.28mm_PLA_COREONE_6h18m_20260514192832.mp4,Picasso,,success,,,172
print_0823,raw/successful/Picasso/Battery Exo top halved_0.4n_0.2mm_PLA_COREONE_3h16m_20260430130552.mp4,Picasso,,success,,,55
print_0824,raw/successful/Picasso/Battery_sleeve_0.2mm_PLA_COREONE_3h1m_20260328104033.mp4,Picasso,,success,,,50
print_0825,raw/successful/Picasso/Body1_0.4n_0.2mm_PLA_COREONE_2h22m_20251210144313.mp4,Picasso,,success,,,52
print_0826,raw/successful/Picasso/Body1_0.4n_0.2mm_PLA_COREONE_3m_20260407170304.mp4,Picasso,,success,,,1
print_0827,raw/successful/Picasso/Body1_0.4n_0.2mm_PLA_COREONE_4m_20260407004116.mp4,Picasso,,success,,,1
print_0828,raw/successful/Picasso/Bracket2_0.4n_0.2mm_PLA_COREONE_24m_20260313131003.mp4,Picasso,,success,,,8
print_0829,raw/successful/Picasso/Bracket_0.4n_0.2mm_PLA_COREONE_12m_20260311115652.mp4,Picasso,,success,,,4
print_0830,raw/successful/Picasso/BracketfinalL_0.4n_0.25mm_PLA_COREONE_27m_20260316135954.mp4,Picasso,,success,,,8
print_0831,raw/successful/Picasso/Bubble Pipe_0.4n_0.1mm_PLA_COREONE_5h6m_20251211101603.mp4,Picasso,,success,,,131
print_0832,raw/successful/Picasso/CD E1.9 Tap_0.4n_0.2mm_PLA_COREONE_48m_20260226142310.mp4,Picasso,,success,,,19
print_0833,raw/successful/Picasso/Camphill2_Centre Base Prot1_20251126095550.mp4,Picasso,,success,,,19
print_0834,raw/successful/Picasso/Card Holder PrintInPlace with money clip_0.4n_0.2mm_PLA_COREONE_1h49m_20260325120504.mp4,Picasso,,success,,,46
print_0835,raw/successful/Picasso/Case_0.4n_0.2mm_PLA_COREONE_5h22m_20260319164217.mp4,Picasso,,success,,,91
print_0836,raw/successful/Picasso/Cat Shelf v4_0.4n_0.25mm_PLA_COREONE_6h55m_20260227084944.mp4,Picasso,,success,,,106
print_0837,raw/successful/Picasso/Chasis Layer 2 v2- simra n aza_0.4n_0.2mm_PLA_COREONE_4h40m_20260311175024.mp4,Picasso,,success,,,109
print_0838,raw/successful/Picasso/Clutch_0.4n_0.1mm_PLA_COREONE_3h17m_20260323164831.mp4,Picasso,,success,,,80
print_0839,raw/successful/Picasso/Coaster (Chris)_0.4n_0.28mm_PLA_COREONE_1h22m_20251125144656.mp4,Picasso,,success,,,18
print_0840,raw/successful/Picasso/Complete_Arm_20 parts - Forearm_Duplex_Wrist_18c (2)_0.4n_0.2mm_PLA_COREONE_6h33m_20260217173328.mp4,Picasso,,success,,,162
print_0841,raw/successful/Picasso/Completed_base_0.4n_0.25mm_PLA_COREONE_1h9m_20251202102646.mp4,Picasso,,success,,,14
print_0842,raw/successful/Picasso/Completed_base_0.4n_0.25mm_PLA_COREONE_5h7m_20251202155647.mp4,Picasso,,success,,,63
print_0843,raw/successful/Picasso/Component1_0.4n_0.2mm_PLA_COREONE_55m_20251218170239.mp4,Picasso,,success,,,11
print_0844,raw/successful/Picasso/Cone 50_0.4n_0.25mm_PLA_COREONE_6h51m_20260312175033.mp4,Picasso,,success,,,83
print_0845,raw/successful/Picasso/Customer Payload Dummy Nolan_0.4n_0.2mm_PLA_COREONE_55m_20260312110033.mp4,Picasso,,success,,,20
print_0846,raw/successful/Picasso/DDK2NewLens_0.4n_0.1mm_PLA_COREONE_22m_20260407152134.mp4,Picasso,,success,,,7
print_0847,raw/successful/Picasso/EM Protector_0.4n_0.25mm_PLA_COREONE_5h13m_20260320170609.mp4,Picasso,,success,,,41
print_0848,raw/successful/Picasso/Ef_lens_cap_0.4n_0.2mm_PLA_COREONE_2h47m_20251214132606.mp4,Picasso,,success,,,55
print_0849,raw/successful/Picasso/Ewan Cook - Base_0.4n_0.1mm_PLA_COREONE_1h33m_20260313100536.mp4,Picasso,,success,,,30
print_0850,raw/successful/Picasso/Exo undeside no thread_0.4n_0.2mm_PLA_COREONE_4h8m_20260505121801.mp4,Picasso,,success,,,89
print_0851,raw/successful/Picasso/FYP_LNK_D_v1_0.4n_0.2mm_PLA_COREONE_1h39m_20260319144456.mp4,Picasso,,success,,,31
print_0852,raw/successful/Picasso/Filamen Sample Card_0.4n_0.2mm_PLA_COREONE_8m_20260216140150.mp4,Picasso,,success,,,2
print_0853,raw/successful/Picasso/Filament+Swatch+Sample+Card_0.4n_0.2mm_PLA_COREONE_23m_20260223115954.mp4,Picasso,,success,,,6
print_0854,raw/successful/Picasso/Fin Can for G75_0.4n_0.2mm_PLA_COREONE_5h46m_20260218175938.mp4,Picasso,,success,,,136
print_0855,raw/successful/Picasso/Fin Module_0.4n_0.2mm_PLA_COREONE_6h40m_20260513163406.mp4,Picasso,,success,,,198
print_0856,raw/successful/Picasso/FinCan_0.4n_0.2mm_PLA_COREONE_3h23m_20260513120703.mp4,Picasso,,success,,,84
print_0857,raw/successful/Picasso/Forearm_18 - Part 65_0.4n_0.2mm_PLA_COREONE_3h15m_20251127130520.mp4,Picasso,,success,,,82
print_0858,raw/successful/Picasso/Frame_0.4n_0.28mm_PLA_COREONE_29m_20260210130909.mp4,Picasso,,success,,,11
print_0859,raw/successful/Picasso/FrontPanel_0.4n_0.2mm_PLA_COREONE_1h19m_20260318123055.mp4,Picasso,,success,,,9
print_0860,raw/successful/Picasso/Geared arch_0.4n_0.25mm_PLA_COREONE_4h14m_20260423095652.mp4,Picasso,,success,,,44
print_0861,raw/successful/Picasso/Hacksessible Plate Part 3 FINAL_0.4n_0.2mm_PLA_COREONE_7h10m_20251127165500.mp4,Picasso,,success,,,143
print_0862,raw/successful/Picasso/Holly_0.4n_0.2mm_PLA_COREONE_1h59m_20260324185135.mp4,Picasso,,success,,,40
print_0863,raw/successful/Picasso/IKEA+-+HARVMATTA+Tray+Slats+-+45mm_0.4n_0.25mm_PLA_COREONE_5h49m_20260427171729.mp4,Picasso,,success,,,132
print_0864,raw/successful/Picasso/Jig1_0.4n_0.1mm_PLA_COREONE_1h24m_20251216175633.mp4,Picasso,,success,,,27
print_0865,raw/successful/Picasso/KIGU_case_axles_0.4n_0.2mm_PLA_COREONE_2h41m_20260227180152.mp4,Picasso,,success,,,65
print_0866,raw/successful/Picasso/KT_Crate_1_all token slots deeper_1_0.4n_0.1mm_PLA_COREONE_6h47m_20260326183340.mp4,Picasso,,success,,,104
print_0867,raw/successful/Picasso/LEDBase_0.4n_0.2mm_PLA_COREONE_4h18m_20260430180206.mp4,Picasso,,success,,,52
print_0868,raw/successful/Picasso/Lego cubes_0.4n_0.2mm_PLA_COREONE_6h23m_20260314140840.mp4,Picasso,,success,,,132
print_0869,raw/successful/Picasso/Loc Jewellery_0.4n_0.1mm_PLA_COREONE_8m_20260305152627.mp4,Picasso,,success,,,3
print_0870,raw/successful/Picasso/Lower container - 3 beacons_0.4n_0.15mm_PLA_COREONE_5h26m_20260216155719.mp4,Picasso,,success,,,114
print_0871,raw/successful/Picasso/Main Module_0.4n_0.28mm_PLA_COREONE_4h29m_20260424180045.mp4,Picasso,,success,,,101
print_0872,raw/successful/Picasso/Main shell (second draft)_0.4n_0.2mm_PLA_COREONE_4h37m_20260428104113.mp4,Picasso,,success,,,44
print_0873,raw/successful/Picasso/Middle_0.4n_0.2mm_PLA_COREONE_3h46m_20260220111659.mp4,Picasso,,success,,,68
print_0874,raw/successful/Picasso/Mirrored_Mesh_0.4n_0.25mm_PLA_COREONE_4h16m_20260304164309.mp4,Picasso,,success,,,72
print_0875,raw/successful/Picasso/Mix 1_0.4n_0.1mm_PLA_COREONE_1h41m_20260317121535.mp4,Picasso,,success,,,37
print_0876,raw/successful/Picasso/Motor Case_0.4n_0.2mm_PLA_COREONE_32m_20260507163429.mp4,Picasso,,success,,,12
print_0877,raw/successful/Picasso/Motor Controller box_0.4n_0.2mm_PLA_COREONE_6h7m_20260429182147.mp4,Picasso,,success,,,92
print_0878,raw/successful/Picasso/Motor mount_0.4n_0.2mm_PLA_COREONE_6h44m_20260428181742.mp4,Picasso,,success,,,149
print_0879,raw/successful/Picasso/Nose Cone_0.4n_0.25mm_PLA_COREONE_2h32m_20260320094112.mp4,Picasso,,success,,,48
print_0880,raw/successful/Picasso/Ogive Nose cone_0.4n_0.2mm_PLA_COREONE_2h38m_20260302145117.mp4,Picasso,,success,,,60
print_0881,raw/successful/Picasso/P2lower_comp_limiter_0.4n_0.28mm_PLA_COREONE_3h12m_20251129183850.mp4,Picasso,,success,,,70
print_0882,raw/successful/Picasso/Perch_0.4n_0.2mm_PLA_COREONE_2h14m_20260423143106.mp4,Picasso,,success,,,35
print_0883,raw/successful/Picasso/PineTreePrint_0.4n_0.28mm_PLA_COREONE_8h25m_20251211160248.mp4,Picasso,,success,,,198
print_0884,raw/successful/Picasso/Plum For Demelza 2_0.4n_0.2mm_PLA_COREONE_10h9m_20260302182530.mp4,Picasso,,success,,,262
print_0885,raw/successful/Picasso/Plunger Block_0.4n_0.25mm_PLA_COREONE_4h31m_20260505192003.mp4,Picasso,,success,,,81
print_0886,raw/successful/Picasso/Portable+Cable+Winder+-+Medium_0.4n_0.25mm_PLA_COREONE_4h49m_20260507110941.mp4,Picasso,,success,,,76
print_0887,raw/successful/Picasso/Rail1_0.4n_0.2mm_PLA_COREONE_1h2m_20260226152635.mp4,Picasso,,success,,,21
print_0888,raw/successful/Picasso/Reaction Wheel Print_0.4n_0.25mm_PLA_COREONE_2h11m_20260421155002.mp4,Picasso,,success,,,38
print_0889,raw/successful/Picasso/Ring Cover Final_0.4n_0.2mm_PLA_COREONE_4h4m_20251210093114.mp4,Picasso,,success,,,68
print_0890,raw/successful/Picasso/Robot arm 5_20251126162208.mp4,Picasso,,success,,,122
print_0891,raw/successful/Picasso/Robot arm 7_20251127093343.mp4,Picasso,,success,,,37
print_0892,raw/successful/Picasso/Rocker Part 1 x2_0.4n_0.2mm_PLA_COREONE_6h11m_20260508163623.mp4,Picasso,,success,,,85
print_0893,raw/successful/Picasso/Roof top_0.4n_0.25mm_PLA_COREONE_2h43m_20260420163702.mp4,Picasso,,success,,,21
print_0894,raw/successful/Picasso/Ryan-Body_UPPER_0.4n_0.25mm_PLA_COREONE_3h38m_20260310155140.mp4,Picasso,,success,,,34
print_0895,raw/successful/Picasso/RyanMoore_model1_01_0.4n_0.2mm_PLA_COREONE_6h11m_20260317170618.mp4,Picasso,,success,,,125
print_0896,raw/successful/Picasso/Scooper Design with Mount_0.4n_0.28mm_PLA_COREONE_4h52m_20260422115712.mp4,Picasso,,success,,,104
print_0897,raw/successful/Picasso/Servo Connector v3.66_0.4n_0.28mm_PLA_COREONE_5h34m_20260318163401.mp4,Picasso,,success,,,126
print_0898,raw/successful/Picasso/Servo Connector v3.72_0.4n_0.25mm_PLA_COREONE_3h13m_20260415185534.mp4,Picasso,,success,,,68
print_0899,raw/successful/Picasso/Servo Connector v4.38_0.4n_0.2mm_PLA_COREONE_1h49m_20260424145409.mp4,Picasso,,success,,,38
print_0900,raw/successful/Picasso/Shelf Attachment V3_0.4n_0.25mm_PLA_COREONE_34m_20260223124258.mp4,Picasso,,success,,,8
print_0901,raw/successful/Picasso/Shelf V3_0.4n_0.25mm_PLA_COREONE_6h21m_20260223152304.mp4,Picasso,,success,,,51
print_0902,raw/successful/Picasso/Shell to chassis mount (mid bottom)_0.4n_0.2mm_PLA_COREONE_5h44m_20260422171113.mp4,Picasso,,success,,,88
print_0903,raw/successful/Picasso/Shell to chassis mount (mid bottom)_0.4n_0.2mm_PLA_COREONE_8h10m_20260309161337.mp4,Picasso,,success,,,174
print_0904,raw/successful/Picasso/Slide and Slot stl_0.4n_0.15mm_PLA_COREONE_3h33m_bed1_20260325164217.mp4,Picasso,,success,,,143
print_0905,raw/successful/Picasso/Spring catch_0.4n_0.2mm_PLA_COREONE_5m_20260416004106.mp4,Picasso,,success,,,2
print_0906,raw/successful/Picasso/Stand_ThrustRig_0.4n_0.2mm_PLA_COREONE_4h53m_20251208161801.mp4,Picasso,,success,,,116
print_0907,raw/successful/Picasso/Swan Neck Drill Jig Model edit_0.4n_0.25mm_PLA_COREONE_5h49m_20260420215509.mp4,Picasso,,success,,,63
print_0908,raw/successful/Picasso/TS_Pillar_2_Hollow_0.4n_0.2mm_PLA_COREONE_5h39m_20260506131606.mp4,Picasso,,success,,,141
print_0909,raw/successful/Picasso/Tentacle_0.4n_0.28mm_PLA_COREONE_5h58m_20251210173621.mp4,Picasso,,success,,,233
print_0910,raw/successful/Picasso/Top_slide-wirething_0.4n_0.25mm_PLA_COREONE_5h19m_20260310094651.mp4,Picasso,,success,,,66
print_0911,raw/successful/Picasso/Upper Container - 3beacons_0.4n_0.15mm_PLA_COREONE_4h2m_20260217122201.mp4,Picasso,,success,,,99
print_0912,raw/successful/Picasso/V2_Base design_0.4n_0.25mm_PLA_COREONE_4h39m_20260219112356.mp4,Picasso,,success,,,61
print_0913,raw/successful/Picasso/V3.2_Card Tray_0.4n_0.2mm_PLA_COREONE_3h59m_20260427105136.mp4,Picasso,,success,,,58
print_0914,raw/successful/Picasso/V4_boat tail_0.4n_0.25mm_PLA_COREONE_5h12m_20260426131700.mp4,Picasso,,success,,,88
print_0915,raw/successful/Picasso/Valve key_0.4n_0.2mm_PLA_COREONE_33m_20260415232948.mp4,Picasso,,success,,,9
print_0916,raw/successful/Picasso/Warehouse Ruin Top 2 [with Rubble]_0.4n_0.2mm_PLA_COREONE_6h54m_20260224162354.mp4,Picasso,,success,,,128
print_0917,raw/successful/Picasso/WingB_0.4n_0.1mm_PLA_COREONE_10m_20260205134527.mp4,Picasso,,success,,,3
print_0918,raw/successful/Picasso/WingB_0.4n_0.1mm_PLA_COREONE_9m_20260210140914.mp4,Picasso,,success,,,4
print_0919,raw/successful/Picasso/Zebra 0.125 scale for 3D print_0.4n_0.1mm_PLA_COREONE_1h8m_20260421141031.mp4,Picasso,,success,,,19
print_0920,raw/successful/Picasso/aabot_1 inch_0_0.4n_0.2mm_PLA_COREONE_4h57m_20251206132226.mp4,Picasso,,success,,,121
print_0921,raw/successful/Picasso/armBaseV1_0.4n_0.2mm_PLA_COREONE_1h22m_20260316152454.mp4,Picasso,,success,,,28
print_0922,raw/successful/Picasso/armOne-v3_0.4n_0.2mm_PLA_COREONE_2h25m_20251201092850.mp4,Picasso,,success,,,52
print_0923,raw/successful/Picasso/artbin-box-divider_0.4n_0.28mm_PLA_COREONE_2h2m (1)_20251212104146.mp4,Picasso,,success,,,12
print_0924,raw/successful/Picasso/attempt 2_1_0.4n_0.2mm_PLA_COREONE_1h41m_20251128095602.mp4,Picasso,,success,,,23
print_0925,raw/successful/Picasso/base and middle_0.4n_0.2mm_PLA_COREONE_3h4m_20260221181926.mp4,Picasso,,success,,,57
print_0926,raw/successful/Picasso/base mount_0.4n_0.25mm_PLA_COREONE_3h12m_20260316170955.mp4,Picasso,,success,,,45
print_0927,raw/successful/Picasso/base v3_0.4n_0.2mm_PLA_COREONE_3h35m_20260305112335.mp4,Picasso,,success,,,60
print_0928,raw/successful/Picasso/base_0.4n_0.2mm_PLA_COREONE_3h55m_20260315210007.mp4,Picasso,,success,,,63
print_0929,raw/successful/Picasso/baseplate-v2_0.4n_0.2mm_PLA_COREONE_3h13m_20251124125354.mp4,Picasso,,success,,,37
print_0930,raw/successful/Picasso/battery holder door_0.4n_0.2mm_PLA_COREONE_4h14m_20260302101351.mp4,Picasso,,success,,,72
print_0931,raw/successful/Picasso/battery_sleeve_0.4n_0.2mm_PLA_COREONE_5h18m_20260329171307.mp4,Picasso,,success,,,93
print_0932,raw/successful/Picasso/bottle-downtube mount_0.4n_0.2mm_PLA_COREONE_49m_20260313134726.mp4,Picasso,,success,,,11
print_0933,raw/successful/Picasso/box-latch(2)_0.4n_0.1mm_PLA_COREONE_5h0m_20251212173118.mp4,Picasso,,success,,,104
print_0934,raw/successful/Picasso/box-lid-coreone(1)_0.4n_0.28mm_PLA_COREONE_3h0m_20251208124247.mp4,Picasso,,success,,,31
print_0935,raw/successful/Picasso/box2-Body_0.4n_0.2mm_PLA_COREONE_21h14m_20260509150423.mp4,Picasso,,success,,,374
print_0936,raw/successful/Picasso/box2-MountToCase_0.4n_0.2mm_PLA_COREONE_7h3m_20260429095754.mp4,Picasso,,success,,,135
print_0937,raw/successful/Picasso/chassi_0.4n_0.2mm_PLA_COREONE_1h54m_20260514172234.mp4,Picasso,,success,,,31
print_0938,raw/successful/Picasso/control box cover_0.4n_0.28mm_PLA_COREONE_55m_20260203172018.mp4,Picasso,,success,,,10
print_0939,raw/successful/Picasso/control box cover_0.4n_0.28mm_PLA_COREONE_55m_20260203190130.mp4,Picasso,,success,,,10
print_0940,raw/successful/Picasso/control box main_0.4n_0.2mm_PLA_COREONE_3h50m_20260203210700.mp4,Picasso,,success,,,61
print_0941,raw/successful/Picasso/control box_0.4n_0.2mm_PLA_COREONE_3h49m_20260202194521.mp4,Picasso,,success,,,58
print_0942,raw/successful/Picasso/controller box_0.4n_0.28mm_PLA_COREONE_6h31m_20260210214750.mp4,Picasso,,success,,,96
print_0943,raw/successful/Picasso/controller conver_0.4n_0.25mm_PLA_COREONE_1h15m_20260418142509.mp4,Picasso,,success,,,13
print_0944,raw/successful/Picasso/cosmotyl-caseright_0.4n_0.25mm_PLA_COREONE_11h6m_20260423181052.mp4,Picasso,,success,,,214
print_0945,raw/successful/Picasso/dinosaur.5_0.4n_0.15mm_PLA_COREONE_5h25m_bed2_20260324215945.mp4,Picasso,,success,,,151
print_0946,raw/successful/Picasso/fins_0.4n_0.2mm_PLA_COREONE_1h52m_20260505164325.mp4,Picasso,,success,,,32
print_0947,raw/successful/Picasso/flower jewellery pot-dorota itoya_0.4n_0.2mm_PLA_COREONE_5h48m_20251203142244.mp4,Picasso,,success,,,83
print_0948,raw/successful/Picasso/gear_0.4n_0.2mm_PLA_COREONE_3h22m_20260303125520.mp4,Picasso,,success,,,62
print_0949,raw/successful/Picasso/gear_0.4n_0.2mm_PLA_COREONE_4h23m_20260226085008.mp4,Picasso,,success,,,70
print_0950,raw/successful/Picasso/ifor_busicard_v5_x9_0.4n_0.2mm_PLA_COREONE_2h16m_20260306115019.mp4,Picasso,,success,,,14
print_0951,raw/successful/Picasso/ifor_busicard_v5_x9_0.4n_0.2mm_PLA_COREONE_2h16m_20260306145405.mp4,Picasso,,success,,,14
print_0952,raw/successful/Picasso/ifor_busicard_v5_x9_0.4n_0.2mm_PLA_COREONE_2h16m_20260306190950.mp4,Picasso,,success,,,14
print_0953,raw/successful/Picasso/ignitor controller box lid_0.4n_0.2mm_PLA_COREONE_43m_20260209100357.mp4,Picasso,,success,,,8
print_0954,raw/successful/Picasso/ignitor controller box_0.4n_0.2mm_PLA_COREONE_8h0m_20260209122242.mp4,Picasso,,success,,,139
print_0955,raw/successful/Picasso/mag 1_0.4n_0.2mm_PLA_COREONE_6h16m_20260327170848.mp4,Picasso,,success,,,109
print_0956,raw/successful/Picasso/main-body-front-weatherbot_0.4n_0.2mm_PLA_COREONE_4h33m_20260424100522.mp4,Picasso,,success,,,101
print_0957,raw/successful/Picasso/midplate-v6_0.4n_0.2mm_PLA_COREONE_2h6m_20251205152946.mp4,Picasso,,success,,,21
print_0958,raw/successful/Picasso/mug_inner_0.4n_0.25mm_PLA_COREONE_3h45m_20251121100042.mp4,Picasso,,success,,,74
print_0959,raw/successful/Picasso/nose_cone_v1_0.4n_0.25mm_PLA_COREONE_1h38m_20260317142516.mp4,Picasso,,success,,,41
print_0960,raw/successful/Picasso/obj_11_mega teeth.stl_4_0.4n_0.2mm_PLA_COREONE_4h7m_20260511121136.mp4,Picasso,,success,,,80
print_0961,raw/successful/Picasso/obj_2_Zusammenbau_0.4n_0.25mm_PLA_COREONE_1h55m_20260421115905.mp4,Picasso,,success,,,35
